hs6,hscode10,류,호,소호,세번10단위품명,신성질별 분류명
210330,2103302000,제21류 기타의조제식료품,"소스와 소스용 조제품, 혼합조미료, 겨자의 고운 가루ㆍ거친 가루와 조제한 겨자",겨자의 고운 가루ㆍ거친 가루와 조제한 겨자,조제한 겨자,기타 조제식료품
210330,2103301000,제21류 기타의조제식료품,"소스와 소스용 조제품, 혼합조미료, 겨자의 고운 가루ㆍ거친 가루와 조제한 겨자",겨자의 고운 가루ㆍ거친 가루와 조제한 겨자,겨자의 고운 가루ㆍ거친 가루,기타 조제식료품
210390,2103909090,제21류 기타의조제식료품,"소스와 소스용 조제품, 혼합조미료, 겨자의 고운 가루ㆍ거친 가루와 조제한 겨자",기타,기타,기타 조제식료품
210390,2103901020,제21류 기타의조제식료품,"소스와 소스용 조제품, 혼합조미료, 겨자의 고운 가루ㆍ거친 가루와 조제한 겨자",기타,춘장,기타 조제식료품
210390,2103901010,제21류 기타의조제식료품,"소스와 소스용 조제품, 혼합조미료, 겨자의 고운 가루ㆍ거친 가루와 조제한 겨자",기타,된장,기타 조제식료품
210390,2103909030,제21류 기타의조제식료품,"소스와 소스용 조제품, 혼합조미료, 겨자의 고운 가루ㆍ거친 가루와 조제한 겨자",기타,혼합조미료,기타 조제식료품
210390,2103901090,제21류 기타의조제식료품,"소스와 소스용 조제품, 혼합조미료, 겨자의 고운 가루ㆍ거친 가루와 조제한 겨자",기타,기타,기타 조제식료품
210390,2103909010,제21류 기타의조제식료품,"소스와 소스용 조제품, 혼합조미료, 겨자의 고운 가루ㆍ거친 가루와 조제한 겨자",기타,마요네스,기타 조제식료품
210390,2103909040,제21류 기타의조제식료품,"소스와 소스용 조제품, 혼합조미료, 겨자의 고운 가루ㆍ거친 가루와 조제한 겨자",기타,메주,기타 조제식료품
210390,2103909020,제21류 기타의조제식료품,"소스와 소스용 조제품, 혼합조미료, 겨자의 고운 가루ㆍ거친 가루와 조제한 겨자",기타,인스턴트 카레,기타 조제식료품
210390,2103901030,제21류 기타의조제식료품,"소스와 소스용 조제품, 혼합조미료, 겨자의 고운 가루ㆍ거친 가루와 조제한 겨자",기타,고추장,기타 조제식료품
210410,2104102000,제21류 기타의조제식료품,"수프ㆍ브로드(broth)와 수프ㆍ브로드(broth)용 조제품, 균질화한 혼합 조제 식료품",수프ㆍ브로드(broth)와 수프ㆍ브로드(broth)용 조제품,어류로 만든 것,기타 조제식료품
210410,2104109000,제21류 기타의조제식료품,"수프ㆍ브로드(broth)와 수프ㆍ브로드(broth)용 조제품, 균질화한 혼합 조제 식료품",수프ㆍ브로드(broth)와 수프ㆍ브로드(broth)용 조제품,기타,기타 조제식료품
210410,2104101000,제21류 기타의조제식료품,"수프ㆍ브로드(broth)와 수프ㆍ브로드(broth)용 조제품, 균질화한 혼합 조제 식료품",수프ㆍ브로드(broth)와 수프ㆍ브로드(broth)용 조제품,육류로 만든 것,기타 조제식료품
210410,2104103000,제21류 기타의조제식료품,"수프ㆍ브로드(broth)와 수프ㆍ브로드(broth)용 조제품, 균질화한 혼합 조제 식료품",수프ㆍ브로드(broth)와 수프ㆍ브로드(broth)용 조제품,채소로 만든 것,기타 조제식료품
210420,2104200000,제21류 기타의조제식료품,"수프ㆍ브로드(broth)와 수프ㆍ브로드(broth)용 조제품, 균질화한 혼합 조제 식료품",균질화한 혼합 조제 식료품,균질화한 혼합 조제 식료품,기타 조제식료품
210500,2105001090,제21류 기타의조제식료품,아이스크림과 그 밖의 빙과류(코코아를 함유했는지에 상관없다),아이스크림과 그 밖의 빙과류(코코아를 함유했는지에 상관없다),기타,빙과류
210500,2105001010,제21류 기타의조제식료품,아이스크림과 그 밖의 빙과류(코코아를 함유했는지에 상관없다),아이스크림과 그 밖의 빙과류(코코아를 함유했는지에 상관없다),코코아를 함유하지 않은 것,빙과류
210500,2105009010,제21류 기타의조제식료품,아이스크림과 그 밖의 빙과류(코코아를 함유했는지에 상관없다),아이스크림과 그 밖의 빙과류(코코아를 함유했는지에 상관없다),코코아를 함유하지 않은 것,빙과류
210500,2105009090,제21류 기타의조제식료품,아이스크림과 그 밖의 빙과류(코코아를 함유했는지에 상관없다),아이스크림과 그 밖의 빙과류(코코아를 함유했는지에 상관없다),기타,빙과류
210610,2106101000,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,단백질 농축물과 텍스처화한(textured) 단백질계 물질,두부,기타 조제식료품
210610,2106109020,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,단백질 농축물과 텍스처화한(textured) 단백질계 물질,단백질 농축물,기타 조제식료품
210610,2106109030,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,단백질 농축물과 텍스처화한(textured) 단백질계 물질,텍스처화한(textured) 단백질계 물질,기타 조제식료품
210690,2106909070,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,알로에를 기본 재료로 한 조제품,기타 조제식료품
210690,2106909040,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,자기소화효모(autolyzed yeast)와 그 밖의 효모 추출물(extract),기타 조제식료품
210690,2106909030,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,아이스크림 제조용 조제품,기타 조제식료품
210690,2106909050,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,향미(香味)용 조제품,기타 조제식료품
210690,2106909023,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,버터 함량이 전 중량의 100분의 70을 초과하는 것,기타 조제식료품
210690,2106909060,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,도토리 가루,기타 제분 생산품
210690,2106901010,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,콜라 베이스,기타 음료
210690,2106903011,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,인삼차,기타 인삼류 및 인삼 조제품
210690,2106903021,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,홍삼차,기타 인삼류 및 인삼 조제품
210690,2106903019,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,기타,기타 인삼류 및 인삼 조제품
210690,2106902000,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,당시럽[향미제(香味劑)나 착색제를 첨가한 것으로 한정한다],기타 음료
210690,2106901090,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,기타,기타 음료
210690,2106901020,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,과일향의 음료베이스,기타 음료
210690,2106909022,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,버터 함량이 전 중량의 100분의 30 초과 100분의 70 이하인 것,기타 조제식료품
210690,2106903029,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,기타,기타 인삼류 및 인삼 조제품
210690,2106909010,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,커피크리머,기타 조제식료품
210690,2106909080,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,"음료 제조용 조제품[방향성(芳香性) 물질을 기본 재료로 한 것은 제외하며, 알코올 용량이 전 용량의 100분의 0.5를 초과하는 것으로 한정한다]",기타 조제식료품
210690,2106909091,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,"로열젤리, 벌꿀조제품의 것",기타 조제식료품
210690,2106909021,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,버터 함량이 전 중량의 100분의 30 이하인 것,기타 조제식료품
210690,2106909099,제21류 기타의조제식료품,따로 분류되지 않은 조제 식료품,기타,기타,기타 조제식료품
220110,2201100000,"제22류 음료,주류,식초","물(천연이나 인조 광천수와 탄산수를 포함하며, 설탕이나 그 밖의 감미료 또는 맛이나 향을 첨가하지 않은 것으로 한정한다)과 얼음과 눈",광천수와 탄산수,광천수와 탄산수,기타 음료
220190,2201909000,"제22류 음료,주류,식초","물(천연이나 인조 광천수와 탄산수를 포함하며, 설탕이나 그 밖의 감미료 또는 맛이나 향을 첨가하지 않은 것으로 한정한다)과 얼음과 눈",기타,기타,기타 음료
220190,2201901000,"제22류 음료,주류,식초","물(천연이나 인조 광천수와 탄산수를 포함하며, 설탕이나 그 밖의 감미료 또는 맛이나 향을 첨가하지 않은 것으로 한정한다)과 얼음과 눈",기타,얼음과 눈,기타 음료
220210,2202101000,"제22류 음료,주류,식초",설탕이나 그 밖의 감미료 또는 맛이나 향을 첨가한 물(광천수와 탄산수를 포함한다)과 그 밖의 알코올을 함유하지 않은 음료(제2009호의 과실 주스와 채소 주스는 제외한다),설탕이나 그 밖의 감미료 또는 맛이나 향을 첨가한 물(광천수와 탄산수를 포함한다),색깔을 입힌 것,기타 음료
220210,2202109000,"제22류 음료,주류,식초",설탕이나 그 밖의 감미료 또는 맛이나 향을 첨가한 물(광천수와 탄산수를 포함한다)과 그 밖의 알코올을 함유하지 않은 음료(제2009호의 과실 주스와 채소 주스는 제외한다),설탕이나 그 밖의 감미료 또는 맛이나 향을 첨가한 물(광천수와 탄산수를 포함한다),기타,기타 음료
220291,2202910000,"제22류 음료,주류,식초",설탕이나 그 밖의 감미료 또는 맛이나 향을 첨가한 물(광천수와 탄산수를 포함한다)과 그 밖의 알코올을 함유하지 않은 음료(제2009호의 과실 주스와 채소 주스는 제외한다),알코올을 함유하지 않은 맥주,알코올을 함유하지 않은 맥주,기타 음료
220299,2202993000,"제22류 음료,주류,식초",설탕이나 그 밖의 감미료 또는 맛이나 향을 첨가한 물(광천수와 탄산수를 포함한다)과 그 밖의 알코올을 함유하지 않은 음료(제2009호의 과실 주스와 채소 주스는 제외한다),기타,식혜,기타 음료
220299,2202991000,"제22류 음료,주류,식초",설탕이나 그 밖의 감미료 또는 맛이나 향을 첨가한 물(광천수와 탄산수를 포함한다)과 그 밖의 알코올을 함유하지 않은 음료(제2009호의 과실 주스와 채소 주스는 제외한다),기타,인삼음료,인삼음료
220299,2202999000,"제22류 음료,주류,식초",설탕이나 그 밖의 감미료 또는 맛이나 향을 첨가한 물(광천수와 탄산수를 포함한다)과 그 밖의 알코올을 함유하지 않은 음료(제2009호의 과실 주스와 채소 주스는 제외한다),기타,기타,기타 음료
220299,2202992000,"제22류 음료,주류,식초",설탕이나 그 밖의 감미료 또는 맛이나 향을 첨가한 물(광천수와 탄산수를 포함한다)과 그 밖의 알코올을 함유하지 않은 음료(제2009호의 과실 주스와 채소 주스는 제외한다),기타,과실주스 음료,기타 음료
220300,2203000000,"제22류 음료,주류,식초",맥주,맥주,맥주,맥주
220410,2204100000,"제22류 음료,주류,식초","포도주(생포도로 제조한 것으로 한정하며, 알코올로 강화한 포도주를 포함한다)와 포도즙(제2009호의 것은 제외한다)",발포성(發泡性) 포도주,발포성(發泡性) 포도주,포도주
220421,2204212000,"제22류 음료,주류,식초","포도주(생포도로 제조한 것으로 한정하며, 알코올로 강화한 포도주를 포함한다)와 포도즙(제2009호의 것은 제외한다)",2리터 이하의 용기에 넣은 것,흰 포도주,포도주
220421,2204211000,"제22류 음료,주류,식초","포도주(생포도로 제조한 것으로 한정하며, 알코올로 강화한 포도주를 포함한다)와 포도즙(제2009호의 것은 제외한다)",2리터 이하의 용기에 넣은 것,붉은 포도주,포도주
220421,2204219000,"제22류 음료,주류,식초","포도주(생포도로 제조한 것으로 한정하며, 알코올로 강화한 포도주를 포함한다)와 포도즙(제2009호의 것은 제외한다)",2리터 이하의 용기에 넣은 것,기타,포도주
220422,2204222000,"제22류 음료,주류,식초","포도주(생포도로 제조한 것으로 한정하며, 알코올로 강화한 포도주를 포함한다)와 포도즙(제2009호의 것은 제외한다)",2리터 초과 10리터 이하의 용기에 넣은 것,흰 포도주,포도주
220422,2204229000,"제22류 음료,주류,식초","포도주(생포도로 제조한 것으로 한정하며, 알코올로 강화한 포도주를 포함한다)와 포도즙(제2009호의 것은 제외한다)",2리터 초과 10리터 이하의 용기에 넣은 것,기타,포도주
